transaction_number,invoice,name,date,debit_credit,account,amount
000307,INV2025-00307,Goods purchase from Horizon Consulting,11/09/2025,C,164,18072.07
000307,INV2025-00307,Goods purchase from Horizon Consulting,11/09/2025,D,607,6037.26
000307,INV2025-00307,Goods purchase from Horizon Consulting,11/09/2025,D,44562,1207.45
000307,INV2025-00307,Goods purchase from Horizon Consulting,11/09/2025,C,401MET,7244.71
000307,INV2025-00307,Goods purchase from Horizon Consulting,11/09/2025,D,401MET,2986.15
000307,INV2025-00307,Goods purchase from Horizon Consulting,11/09/2025,C,5121,2986.15
000308,INV2025-00308,Sales invoice to Garnet Supply,30/10/2025,D,21514,3200.75
000308,INV2025-00308,Sales invoice to Garnet Supply,30/10/2025,D,3951,4957.62
000308,INV2025-00308,Sales invoice to Garnet Supply,30/10/2025,C,164,8158.37
000308,INV2025-00308,Sales invoice to Garnet Supply,30/10/2025,D,411RJU,18763.04
000308,INV2025-00308,Sales invoice to Garnet Supply,30/10/2025,C,706,15635.87
000308,INV2025-00308,Sales invoice to Garnet Supply,30/10/2025,C,44571,3127.17
000308,INV2025-00308,Sales invoice to Garnet Supply,30/10/2025,D,5124,5.73
000308,INV2025-00308,Sales invoice to Garnet Supply,30/10/2025,C,7617,5.73
000308,INV2025-00308,Sales invoice to Garnet Supply,30/10/2025,D,6715,3494.61
000308,INV2025-00308,Sales invoice to Garnet Supply,30/10/2025,C,5121,3494.61
000309,,Initial equipment and inventory setup,12/08/2025,D,27,3616.22
000309,,Initial equipment and inventory setup,12/08/2025,D,395,5512.63
000309,,Initial equipment and inventory setup,12/08/2025,C,1061,9128.85
000310,INV2025-00310,Goods purchase from Pacific Parts,20/06/2025,D,29081,14677.48
000310,INV2025-00310,Goods purchase from Pacific Parts,20/06/2025,D,31,10224.90
000310,INV2025-00310,Goods purchase from Pacific Parts,20/06/2025,C,1061,24902.38
000310,INV2025-00310,Goods purchase from Pacific Parts,20/06/2025,D,602,8624.43
000310,INV2025-00310,Goods purchase from Pacific Parts,20/06/2025,D,44562,1724.89
000310,INV2025-00310,Goods purchase from Pacific Parts,20/06/2025,C,401VIA,10349.32
000310,INV2025-00310,Goods purchase from Pacific Parts,20/06/2025,D,401VIA,7287.53
000310,INV2025-00310,Goods purchase from Pacific Parts,20/06/2025,C,512,7287.53
000311,,Exceptional income received,28/12/2025,D,25,17665.38
000311,,Exceptional income received,28/12/2025,D,393,2900.01
000311,,Exceptional income received,28/12/2025,C,101,20565.39
000311,,Exceptional income received,28/12/2025,D,5121,8146.62
000311,,Exceptional income received,28/12/2025,C,7783,8146.62
000312,,Bank fees charged by Banque Meridian,04/01/2025,D,27685,12518.68
000312,,Bank fees charged by Banque Meridian,04/01/2025,D,3512,4439.79
000312,,Bank fees charged by Banque Meridian,04/01/2025,C,168,16958.47
000312,,Bank fees charged by Banque Meridian,04/01/2025,D,66,310.00
000312,,Bank fees charged by Banque Meridian,04/01/2025,C,512,310.00
000313,INV2025-00313,Goods purchase from Urban Catering,16/12/2025,D,21155,16691.44
000313,INV2025-00313,Goods purchase from Urban Catering,16/12/2025,D,3911,4043.93
000313,INV2025-00313,Goods purchase from Urban Catering,16/12/2025,C,161,20735.37
000313,INV2025-00313,Goods purchase from Urban Catering,16/12/2025,D,602,3706.43
000313,INV2025-00313,Goods purchase from Urban Catering,16/12/2025,D,44566,741.29
000313,INV2025-00313,Goods purchase from Urban Catering,16/12/2025,C,401CLD,4447.72
000313,INV2025-00313,Goods purchase from Urban Catering,16/12/2025,D,401CLD,3191.70
000313,INV2025-00313,Goods purchase from Urban Catering,16/12/2025,C,512,3191.70
000314,INV2025-00314,Sales invoice to Fjord Buyers,22/07/2025,D,218,14473.10
000314,INV2025-00314,Sales invoice to Fjord Buyers,22/07/2025,D,3972,11269.17
000314,INV2025-00314,Sales invoice to Fjord Buyers,22/07/2025,C,164,25742.27
000314,INV2025-00314,Sales invoice to Fjord Buyers,22/07/2025,D,411VYB,22375.42
000314,INV2025-00314,Sales invoice to Fjord Buyers,22/07/2025,C,701,18646.18
000314,INV2025-00314,Sales invoice to Fjord Buyers,22/07/2025,C,44571,3729.24
000314,INV2025-00314,Sales invoice to Fjord Buyers,22/07/2025,D,6782,4176.12
000314,INV2025-00314,Sales invoice to Fjord Buyers,22/07/2025,C,531,4176.12
000315,,Initial equipment and inventory setup,12/12/2025,D,21514,2217.14
000315,,Initial equipment and inventory setup,12/12/2025,D,3917,6660.23
000315,,Initial equipment and inventory setup,12/12/2025,C,165,8877.37
000316,,Exceptional expense paid,19/07/2025,D,2805,11452.94
000316,,Exceptional expense paid,19/07/2025,D,3972,4660.54
000316,,Exceptional expense paid,19/07/2025,C,167,16113.48
000316,,Exceptional expense paid,19/07/2025,D,6783,3485.43
000316,,Exceptional expense paid,19/07/2025,C,5124,3485.43
000317,,Bank fees charged by Banque Meridian,29/07/2025,D,2721,4662.03
000317,,Bank fees charged by Banque Meridian,29/07/2025,D,3551,2113.67
000317,,Bank fees charged by Banque Meridian,29/07/2025,C,161,6775.70
000317,,Bank fees charged by Banque Meridian,29/07/2025,D,6618,462.50
000317,,Bank fees charged by Banque Meridian,29/07/2025,C,5121,462.50
000318,INV2025-00318,Service expense from Atlas Cleaning,16/11/2025,D,2975,7591.54
000318,INV2025-00318,Service expense from Atlas Cleaning,16/11/2025,D,37,6299.16
000318,INV2025-00318,Service expense from Atlas Cleaning,16/11/2025,C,165,13890.70
000318,INV2025-00318,Service expense from Atlas Cleaning,16/11/2025,D,6152,7336.86
000318,INV2025-00318,Service expense from Atlas Cleaning,16/11/2025,D,44562,1467.37
000318,INV2025-00318,Service expense from Atlas Cleaning,16/11/2025,C,401ZON,8804.23
000318,INV2025-00318,Service expense from Atlas Cleaning,16/11/2025,D,66117,372.14
000318,INV2025-00318,Service expense from Atlas Cleaning,16/11/2025,C,5121,372.14
000318,INV2025-00318,Service expense from Atlas Cleaning,16/11/2025,D,512,1975.31
000318,INV2025-00318,Service expense from Atlas Cleaning,16/11/2025,C,7711,1975.31
000319,,Initial equipment and inventory setup,20/07/2025,D,2677,12826.60
000319,,Initial equipment and inventory setup,20/07/2025,D,322,1187.30
000319,,Initial equipment and inventory setup,20/07/2025,C,161,14013.90
000320,INV2025-00320,Sales invoice to Summit Clients,29/09/2025,D,238,13963.47
000320,INV2025-00320,Sales invoice to Summit Clients,29/09/2025,D,3411,7358.38
000320,INV2025-00320,Sales invoice to Summit Clients,29/09/2025,C,164,21321.85
000320,INV2025-00320,Sales invoice to Summit Clients,29/09/2025,D,411HDD,20535.04
000320,INV2025-00320,Sales invoice to Summit Clients,29/09/2025,C,706,17112.53
000320,INV2025-00320,Sales invoice to Summit Clients,29/09/2025,C,44571,3422.51
000321,INV2025-00321,Service expense from Blue Mountain SARL,25/01/2025,D,206,4523.04
000321,INV2025-00321,Service expense from Blue Mountain SARL,25/01/2025,D,395,6246.98
000321,INV2025-00321,Service expense from Blue Mountain SARL,25/01/2025,C,108,10770.02
000321,INV2025-00321,Service expense from Blue Mountain SARL,25/01/2025,D,6226,6164.56
000321,INV2025-00321,Service expense from Blue Mountain SARL,25/01/2025,D,44562,1232.91
000321,INV2025-00321,Service expense from Blue Mountain SARL,25/01/2025,C,401TAL,7397.47
000321,INV2025-00321,Service expense from Blue Mountain SARL,25/01/2025,D,672,2660.84
000321,INV2025-00321,Service expense from Blue Mountain SARL,25/01/2025,C,531,2660.84
000322,INV2025-00322,Sales invoice to Driftwood Co,13/01/2025,D,28,3868.52
000322,INV2025-00322,Sales invoice to Driftwood Co,13/01/2025,D,341,2033.54
000322,INV2025-00322,Sales invoice to Driftwood Co,13/01/2025,C,165,5902.06
000322,INV2025-00322,Sales invoice to Driftwood Co,13/01/2025,D,411YGV,1313.14
000322,INV2025-00322,Sales invoice to Driftwood Co,13/01/2025,C,707,1094.28
000322,INV2025-00322,Sales invoice to Driftwood Co,13/01/2025,C,44571,218.86
000323,INV2025-00323,Service expense from Frostline Cold,05/10/2025,D,25,9637.04
000323,INV2025-00323,Service expense from Frostline Cold,05/10/2025,D,33,10041.45
000323,INV2025-00323,Service expense from Frostline Cold,05/10/2025,C,164,19678.49
000323,INV2025-00323,Service expense from Frostline Cold,05/10/2025,D,6226,518.44
000323,INV2025-00323,Service expense from Frostline Cold,05/10/2025,D,44562,103.69
000323,INV2025-00323,Service expense from Frostline Cold,05/10/2025,C,401INF,622.13
000324,INV2025-00324,Goods purchase from Cloud Nine IT,15/11/2025,D,2677,6476.33
000324,INV2025-00324,Goods purchase from Cloud Nine IT,15/11/2025,D,321,3701.68
000324,INV2025-00324,Goods purchase from Cloud Nine IT,15/11/2025,C,1061,10178.01
000324,INV2025-00324,Goods purchase from Cloud Nine IT,15/11/2025,D,607,8264.94
000324,INV2025-00324,Goods purchase from Cloud Nine IT,15/11/2025,D,44566,1652.99
000324,INV2025-00324,Goods purchase from Cloud Nine IT,15/11/2025,C,401PRO,9917.93
000324,INV2025-00324,Goods purchase from Cloud Nine IT,15/11/2025,D,667,590.03
000324,INV2025-00324,Goods purchase from Cloud Nine IT,15/11/2025,C,531,590.03
000325,INV2025-00325,Sales invoice to Fjord Buyers,20/06/2025,D,21315,5302.34
000325,INV2025-00325,Sales invoice to Fjord Buyers,20/06/2025,D,317,6264.06
000325,INV2025-00325,Sales invoice to Fjord Buyers,20/06/2025,C,164,11566.40
000325,INV2025-00325,Sales invoice to Fjord Buyers,20/06/2025,D,6226,6870.37
000325,INV2025-00325,Sales invoice to Fjord Buyers,20/06/2025,D,44562,1374.07
000325,INV2025-00325,Sales invoice to Fjord Buyers,20/06/2025,C,401ORB,8244.44
000325,INV2025-00325,Sales invoice to Fjord Buyers,20/06/2025,D,411VYB,10430.02
000325,INV2025-00325,Sales invoice to Fjord Buyers,20/06/2025,C,703,8691.68
000325,INV2025-00325,Sales invoice to Fjord Buyers,20/06/2025,C,44571,1738.34
000326,INV2025-00326,Sales invoice to Indigo Market,08/01/2025,D,2183,15176.53
000326,INV2025-00326,Sales invoice to Indigo Market,08/01/2025,D,36,8220.11
000326,INV2025-00326,Sales invoice to Indigo Market,08/01/2025,C,108,23396.64
000326,INV2025-00326,Sales invoice to Indigo Market,08/01/2025,D,411MVA,10631.93
000326,INV2025-00326,Sales invoice to Indigo Market,08/01/2025,C,701,8859.94
000326,INV2025-00326,Sales invoice to Indigo Market,08/01/2025,C,44571,1771.99
000326,INV2025-00326,Sales invoice to Indigo Market,08/01/2025,D,666,514.29
000326,INV2025-00326,Sales invoice to Indigo Market,08/01/2025,C,512,514.29
000327,,Initial equipment and inventory setup,01/09/2025,D,2011,12766.26
000327,,Initial equipment and inventory setup,01/09/2025,D,33,466.35
000327,,Initial equipment and inventory setup,01/09/2025,C,108,13232.61
000328,INV2025-00328,Sales invoice to Oasis Commerce,01/12/2025,D,2081,5991.84
000328,INV2025-00328,Sales invoice to Oasis Commerce,01/12/2025,D,3586,8291.13
000328,INV2025-00328,Sales invoice to Oasis Commerce,01/12/2025,C,168,14282.97
000328,INV2025-00328,Sales invoice to Oasis Commerce,01/12/2025,D,411DSA,18335.10
000328,INV2025-00328,Sales invoice to Oasis Commerce,01/12/2025,C,703,15279.25
000328,INV2025-00328,Sales invoice to Oasis Commerce,01/12/2025,C,44571,3055.85
000329,INV2025-00329,Goods purchase from Forest Supplies,22/01/2025,D,2968,13362.55
000329,INV2025-00329,Goods purchase from Forest Supplies,22/01/2025,D,3912,1159.53
000329,INV2025-00329,Goods purchase from Forest Supplies,22/01/2025,C,108,14522.08
000329,INV2025-00329,Goods purchase from Forest Supplies,22/01/2025,D,6061,1483.69
000329,INV2025-00329,Goods purchase from Forest Supplies,22/01/2025,D,44566,296.74
000329,INV2025-00329,Goods purchase from Forest Supplies,22/01/2025,C,401ARC,1780.43
000329,INV2025-00329,Goods purchase from Forest Supplies,22/01/2025,D,401ARC,1296.87
000329,INV2025-00329,Goods purchase from Forest Supplies,22/01/2025,C,531,1296.87
000329,INV2025-00329,Goods purchase from Forest Supplies,22/01/2025,D,512,7307.36
000329,INV2025-00329,Goods purchase from Forest Supplies,22/01/2025,C,7717,7307.36
000330,INV2025-00330,Sales invoice to Pioneer Trading,08/12/2025,D,22,14238.83
000330,INV2025-00330,Sales invoice to Pioneer Trading,08/12/2025,D,312,4985.45
000330,INV2025-00330,Sales invoice to Pioneer Trading,08/12/2025,C,167,19224.28
000330,INV2025-00330,Sales invoice to Pioneer Trading,08/12/2025,D,601,184.44
000330,INV2025-00330,Sales invoice to Pioneer Trading,08/12/2025,D,44566,36.89
000330,INV2025-00330,Sales invoice to Pioneer Trading,08/12/2025,C,401HBR,221.33
000330,INV2025-00330,Sales invoice to Pioneer Trading,08/12/2025,D,411FHI,14539.43
000330,INV2025-00330,Sales invoice to Pioneer Trading,08/12/2025,C,707,12116.19
000330,INV2025-00330,Sales invoice to Pioneer Trading,08/12/2025,C,44571,2423.24
000331,,Exceptional expense paid,21/10/2025,D,2722,13933.66
000331,,Exceptional expense paid,21/10/2025,D,395,7644.55
000331,,Exceptional expense paid,21/10/2025,C,164,21578.21
000331,,Exceptional expense paid,21/10/2025,D,6782,5249.92
000331,,Exceptional expense paid,21/10/2025,C,531,5249.92
000332,INV2025-00332,Sales invoice to Riviera Group,21/06/2025,D,206,14937.27
000332,INV2025-00332,Sales invoice to Riviera Group,21/06/2025,D,3267,8431.77
000332,INV2025-00332,Sales invoice to Riviera Group,21/06/2025,C,168,23369.04
000332,INV2025-00332,Sales invoice to Riviera Group,21/06/2025,D,411ORP,23252.93
000332,INV2025-00332,Sales invoice to Riviera Group,21/06/2025,C,703,19377.44
000332,INV2025-00332,Sales invoice to Riviera Group,21/06/2025,C,44571,3875.49
000332,INV2025-00332,Sales invoice to Riviera Group,21/06/2025,D,5121,320.96
000332,INV2025-00332,Sales invoice to Riviera Group,21/06/2025,C,7621,320.96
000333,INV2025-00333,Sales invoice to Noble Wholesale,22/10/2025,D,2973,11349.92
000333,INV2025-00333,Sales invoice to Noble Wholesale,22/10/2025,D,32,7799.22
000333,INV2025-00333,Sales invoice to Noble Wholesale,22/10/2025,C,167,19149.14
000333,INV2025-00333,Sales invoice to Noble Wholesale,22/10/2025,D,601,2363.67
000333,INV2025-00333,Sales invoice to Noble Wholesale,22/10/2025,D,44562,472.73
000333,INV2025-00333,Sales invoice to Noble Wholesale,22/10/2025,C,401DCT,2836.40
000333,INV2025-00333,Sales invoice to Noble Wholesale,22/10/2025,D,411EYK,19777.08
000333,INV2025-00333,Sales invoice to Noble Wholesale,22/10/2025,C,707,16480.90
000333,INV2025-00333,Sales invoice to Noble Wholesale,22/10/2025,C,44571,3296.18
000333,INV2025-00333,Sales invoice to Noble Wholesale,22/10/2025,D,5121,210.78
000333,INV2025-00333,Sales invoice to Noble Wholesale,22/10/2025,C,768,210.78
000334,INV2025-00334,Sales invoice to Fable Industries,26/05/2025,D,290,2495.93
000334,INV2025-00334,Sales invoice to Fable Industries,26/05/2025,D,3224,2423.90
000334,INV2025-00334,Sales invoice to Fable Industries,26/05/2025,C,165,4919.83
000334,INV2025-00334,Sales invoice to Fable Industries,26/05/2025,D,411GFZ,5386.34
000334,INV2025-00334,Sales invoice to Fable Industries,26/05/2025,C,706,4488.62
000334,INV2025-00334,Sales invoice to Fable Industries,26/05/2025,C,44571,897.72
000335,INV2025-00335,Sales invoice to Pioneer Trading,09/02/2025,D,2722,12472.95
000335,INV2025-00335,Sales invoice to Pioneer Trading,09/02/2025,D,31,1939.76
000335,INV2025-00335,Sales invoice to Pioneer Trading,09/02/2025,C,161,14412.71
000335,INV2025-00335,Sales invoice to Pioneer Trading,09/02/2025,D,601,3703.02
000335,INV2025-00335,Sales invoice to Pioneer Trading,09/02/2025,D,44566,740.60
000335,INV2025-00335,Sales invoice to Pioneer Trading,09/02/2025,C,401SYS,4443.62
000335,INV2025-00335,Sales invoice to Pioneer Trading,09/02/2025,D,411YPW,21911.10
000335,INV2025-00335,Sales invoice to Pioneer Trading,09/02/2025,C,703,18259.25
000335,INV2025-00335,Sales invoice to Pioneer Trading,09/02/2025,C,44571,3651.85
000335,INV2025-00335,Sales invoice to Pioneer Trading,09/02/2025,D,66116,376.77
000335,INV2025-00335,Sales invoice to Pioneer Trading,09/02/2025,C,5121,376.77
000336,,Initial equipment and inventory setup,14/09/2025,D,280,4069.75
000336,,Initial equipment and inventory setup,14/09/2025,D,331,11099.61
000336,,Initial equipment and inventory setup,14/09/2025,C,161,15169.36
000337,INV2025-00337,Sales invoice to Juniper Shop,27/05/2025,D,2151,9395.97
000337,INV2025-00337,Sales invoice to Juniper Shop,27/05/2025,D,3451,520.20
000337,INV2025-00337,Sales invoice to Juniper Shop,27/05/2025,C,1061,9916.17
000337,INV2025-00337,Sales invoice to Juniper Shop,27/05/2025,D,626,5278.73
000337,INV2025-00337,Sales invoice to Juniper Shop,27/05/2025,D,44562,1055.75
000337,INV2025-00337,Sales invoice to Juniper Shop,27/05/2025,C,401ALT,6334.48
000337,INV2025-00337,Sales invoice to Juniper Shop,27/05/2025,D,411YCP,7395.35
000337,INV2025-00337,Sales invoice to Juniper Shop,27/05/2025,C,706,6162.79
000337,INV2025-00337,Sales invoice to Juniper Shop,27/05/2025,C,44571,1232.56
000338,INV2025-00338,Sales invoice to Kitecraft Ltd,12/10/2025,D,2771,5505.55
000338,INV2025-00338,Sales invoice to Kitecraft Ltd,12/10/2025,D,322,3015.30
000338,INV2025-00338,Sales invoice to Kitecraft Ltd,12/10/2025,C,164,8520.85
000338,INV2025-00338,Sales invoice to Kitecraft Ltd,12/10/2025,D,6226,6163.63
000338,INV2025-00338,Sales invoice to Kitecraft Ltd,12/10/2025,D,44562,1232.73
000338,INV2025-00338,Sales invoice to Kitecraft Ltd,12/10/2025,C,401ENV,7396.36
000338,INV2025-00338,Sales invoice to Kitecraft Ltd,12/10/2025,D,411ROE,5441.52
000338,INV2025-00338,Sales invoice to Kitecraft Ltd,12/10/2025,C,707,4534.60
000338,INV2025-00338,Sales invoice to Kitecraft Ltd,12/10/2025,C,44571,906.92
000339,INV2025-00339,Sales invoice to Boreal Group,16/12/2025,D,2973,12225.74
000339,INV2025-00339,Sales invoice to Boreal Group,16/12/2025,D,3585,2248.49
000339,INV2025-00339,Sales invoice to Boreal Group,16/12/2025,C,167,14474.23
000339,INV2025-00339,Sales invoice to Boreal Group,16/12/2025,D,411LJW,13641.59
